track_id,name,count,album,artist_1,artist_2,artist_3,duration_ms,explicit,genre_1,genre_2,genre_3,genre_4,genre_5
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,3,The Lumineers,The Lumineers,,,163133,False,indie,folk,alternative,folk rock,Love
2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,6,City to City,Gerry Rafferty,,,267773,False,classic rock,70s,soft rock,gerry rafferty,rock
0iQPnK3bi7O27c5T2HBTdr,Florida Kilos,1,Ultraviolence (Deluxe),Lana Del Rey,,,256040,False,cult,Dope,why on earth is this just a bonus track,indie,pop
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,4,Torches,Foster The People,,,239600,False,indie,indie pop,catchy,summer,happy
5cLoUhNBVapTZEPCIOUg4q,It Never Rains In Southern California,1,Mama Was A Rock And Roll Singer Papa Used To Write All Her Songs,Sonny & Cher,,,225280,False,,,,,
2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,6,Melophobia,Cage The Elephant,,,208760,False,alternative rock,rock,indie rock,indie,hook
0awZwmlC6pxH65KTZpadmX,Freakin' Out On the Interstate,5,Freakin' Out On The Interstate (Acoustic Version [Live]),Briston Maroney,,,251906,False,indie,rock,slow,alternative,chill
0nMqu5vN44GNv8UOQxmBJK,Malibu 1992,2,How Will You Know If You Never Try,COIN,,,341200,False,,,,,
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,10,What Do You Think About the Car?,Declan McKenna,,,252305,False,indie,alternative,indie rock,rock,i think we re friends now with DJ Toast
0UV5zxRMz6AO4ZwUOZNIKI,Where'd All the Time Go?,5,"Shame, Shame (Deluxe Edition)",Dr. Dog,,,234800,False,indie pop,psychedelic,indie rock,Alternative Folk,WSUM 91.7 FM Madison
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,3,"Don't Forget About Me, Demos",Dominic Fike,,,177666,False,pop,indie pop,alternative pop,10s,indie rock
37y7iDayfwm3WXn5BiAoRk,Dark Red,1,Dark Red,Steve Lacy,,,173104,False,rnb,indie pop,bedroom pop,rock,pop
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,7,Hotel California (2013 Remaster),Eagles,,,391376,False,rock,soft rock,pop,pop rock,importado_do_spotify
6l8GvAyoUZwWDgF1e4822w,Bohemian Rhapsody,1,Stone Cold Classics,Queen,,,355400,False,classic rock,rock,Queen,70s,80s
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,3,She's So Unusual,Cyndi Lauper,,,238120,False,80s,pop,female vocalists,cyndi lauper,dance
6i40XRqEwHAnSxwZWasMRp,For Elise,1,saintmotelevision,Saint Motel,,,203333,False,,,,,
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,10,Rumours (Super Deluxe),Fleetwood Mac,,,257800,False,rock,classic rock,soft rock,jazz,yacht rock
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,7,The Predator,Ice Cube,,,260000,True,rap,Hip-Hop,Gangsta Rap,Ice Cube,90s
1GLmaPfulP0BrfijohQpN5,Don't Worry Baby - Remastered 2001,2,"Shut Down, Vol. 2 (Remastered)",The Beach Boys,,,169933,False,,,,,
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,1,More of The Monkees (Deluxe Edition),The Monkees,,,167373,False,,,,,
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,3,Blowin' Your Mind!,Van Morrison,,,183306,False,classic rock,60s,rock,oldies,singer-songwriter
762B4bOcXF7I2Y8UlKTyTy,Chiquitita,1,Voulez-Vous,ABBA,,,326320,False,pop,70s,abba,Disco,swedish
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),2,Love Grows (Where My Rosemary Goes) & Other Gems,Edison Lighthouse,,,174760,False,70s,oldies,pop,bubblegum,1970
2KgGzC2tP6DYbatyvdap3O,"Honey, Honey",1,Waterloo,ABBA,,,176466,False,,,,,
6bJuuCtXYiwOcKT9s8uRh8,California Girls - Remix/Remastered 2001,1,Summer Days (And Summer Nights) [Remastered],The Beach Boys,,,160360,False,,,,,
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,1,Surfin' USA (Remastered),The Beach Boys,,,149373,False,,,,,
7ufDF5ePKsnxYgP0DAZoZE,Dancing In the Moonlight,1,Dancing in the Moonlight,King Harvest,,,174314,False,70s,pop,classic rock,oldies,happy
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,3,Goodbye Yellow Brick Road (Remastered),Elton John,,,192826,False,soft rock,piano rock,pop,rock,Progressive Pop
2baEFuU0gQon0hgVRioI1o,Anna (Go To Him) - Remastered 2009,1,Please Please Me (Remastered),The Beatles,,,177133,False,,,,,
4U45aEWtQhrm8A5mxPaFZ7,Vienna,3,The Stranger (Legacy Edition),Billy Joel,,,214240,False,classic rock,piano,singer-songwriter,pop,billy joel
3o30X8AntmyFOmUedcfUXt,Grace,1,Where the Light Is,Surfaces,,,146526,False,,,,,
5n0CTysih20NYdT2S0Wpe8,Trouble,2,Tell Me I'm Pretty,Cage The Elephant,,,225980,False,rock,love at first listen,indie rock,indie,Neo-Psychedelia
64rqvMhAPLLEag310IG3z9,Greek Tragedy - Oliver Nelson TikTok Remix,1,Greek Tragedy (Oliver Nelson TikTok Remix),The Wombats,Oliver Nelson,,306428,False,,,,,
3sN85u5M7FoMmHa8E2aViO,Heybb!,1,Heybb!,binki,,,148607,False,,,,,
1PbfBgtTiBIDydc7ivebho,Greek Tragedy,1,Greek Tragedy (Oliver Nelson TikTok Remix),The Wombats,,,209557,False,,,,,
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,7,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,,,251488,False,80s,new wave,pop,Tears for Fears,rock
5BaZFFtBTrydZMdczZLkrd,Rare Hearts,1,Chinese Fountain,The Growlers,,,284586,False,,,,,
6WCeFNVAXUtNczb7lqLiZU,Crocodile Rock,2,Don't Shoot Me I'm Only The Piano Player,Elton John,,,235440,False,,,,,
2sv2bWxY3XXv8BOVNECadm,Shakespeare & Heartbreak,1,CLAIM,Jesper Munk,,,231866,False,,,,,
358jMpTqOfIOYjpcg2Ig2j,Bonnie And Clyde,1,Bubble Gum,Brigitte Bardot,Serge Gainsbourg,,256000,False,,,,,
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,3,Rumours (Super Deluxe),Fleetwood Mac,,,270213,False,rock,classic rock,soft rock,blues rock,yacht rock
2AYEOC02WLhUiOoaig2SEH,Out of My League,6,More Than Just a Dream (Deluxe Edition),Fitz and The Tantrums,,,209386,False,indie pop,indie,music choice: alternative,alternative,10s
4ycLiPVzE5KamivXrAzGFG,Fuck You,3,The Lady Killer,CeeLo Green,,,222933,True,pop,soul,rnb,funk,fuck you
1H7zdcRD0gLGQY0w5ejGgX,Lovers Rock,2,French Exit,TV Girl,,,213920,False,pop,alternative,indie pop,2014,elle owns this song
55Ctj6nVfobn9AcPe6sLG2,Like,1,2 Cool 4 Skool,BTS,,,231893,False,k-pop,bts,2013,chill happy,
5Y6nVaayzitvsD5F7nr3DV,West Coast,1,Ultraviolence (Deluxe),Lana Del Rey,,,256760,False,alternative,pop,love at first listen,indie,2014
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,4,Writer's Block,Peter Bjorn and John,,,276693,False,indie,indie pop,swedish,alternative,pop
3xxmjMvJsSR3L7mUOxP9QA,Never Forget You,1,Wild Young Hearts,Noisettes,,,192213,False,,,,,
6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,3,Próxima Estación: Esperanza,Manu Chao,,,239986,False,,,,,
1170VohRSx6GwE6QDCHPPH,Kilby Girl,10,When We Were Friends,The Backseat Lovers,,,282205,False,rock,alternative,indie rock,alternative rock,popular indie
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,2,Woodstock,Portugal. The Man,,,163253,False,poptron,pop,indie,funk,2010s
2zWivfUQjnXyUozQOrSCVc,What A Life - Bonus Track,1,Garden,Scarlet Pleasure,,,185942,True,,,,,
4QelFzhVgLomeQhvKrwM1S,Blue Velvet,1,The Best Of Bobby Vinton,Bobby Vinton,,,168093,False,,,,,
42LY6qYxu3L6nJ7Dt72gNy,I hope that you think of me,1,Hard Times / Bad Trips,Pity Party (Girls Club),Lucys,,128000,False,,,,,
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),5,Voulez-Vous,ABBA,,,292613,False,pop,Disco,70s,abba,swedish
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,3,Arrival,ABBA,,,230400,False,Disco,pop,70s,abba,dance
6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,3,Hooked On A Feeling,Blue Swede,Björn Skifs,,172866,False,70s,classic rock,oldies,rock,Soundtrack
5xxxHXyGSvgGNb7cZcZyuX,Chloë,1,Buddy's Rendezvous,Father John Misty,,,208453,False,,,,,
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,1,The Score (Expanded Edition),Fugees,Ms. Lauryn Hill,,298666,True,soul,rnb,90s,Hip-Hop,hip hop
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,4,Gemini Rights,Steve Lacy,,,232114,True,bedroom pop,indie,Neo-Soul,rnb,sexual
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',2,Escape (Bonus Track Version),Journey,,,250986,False,classic rock,80s,rock,journey,scrubs
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,4,Sweet Dreams (Are Made Of This),Eurythmics,Annie Lennox,Dave Stewart,216933,False,eurythmics,,,,
2D0RBCVsba0zAVdU4P4n6O,210 breezy,1,Never In My Wildest Dreams,Yorke,,,147272,True,,,,,
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,2,Praise Jah In The Moonlight,YG Marley,,,263040,False,Olivia,reggae,in love,Love,2023
126TblwXGNTUZ7RPMnThkU,Left Hand Free,1,This Is All Yours,alt-J,,,173630,False,indie rock,indie,alternative,10s,2014
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,10,Weezer,Weezer,,,200306,False,rock,alternative,alternative rock,indie,weezer
5CQvKyzkWI7TnUu2oB9QZ0,Alright,1,I Should Coco,Supergrass,,,180880,False,,,,,
0GO8y8jQk1PkHzS31d699N,Tongue Tied,7,Never Trust a Happy Song,GROUPLOVE,,,218013,False,indie,indie pop,indie rock,alternative,rock
1IKMIPn0zCJ0CilYEpEkyK,Love Test,1,Chinese Fountain,The Growlers,,,249266,False,,,,,
1fDsrQ23eTAVFElUMaf38X,American Pie,5,American Pie,Don McLean,,,516893,False,classic rock,70s,folk,singer-songwriter,rock
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,3,If You Can Believe Your Eyes & Ears,The Mamas & The Papas,,,162373,False,classic rock,oldies,sunshine pop,soft rock,folk pop
0Z57YWES04xGh3AImDz6Qr,Real Love Baby,7,Real Love Baby,Father John Misty,,,189293,False,folk,indie,indie folk,2016,WSUM 91.7 FM Madison
19kHhX6f6EfLU7rcO3RqjO,Back On 74,3,Volcano,Jungle,,,209482,False,my top songs,soul,Neo Soul,electronic,J Artist
3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,3,Too Rye Ay,Dexys Midnight Runners,,,287306,False,80s,pop,new wave,british,rock
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,5,Bigger Than Both Of Us,Daryl Hall & John Oates,,,142786,False,,,,,
6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,2,Thee Sacred Souls,Thee Sacred Souls,,,190546,False,questions,soul,2020,names of people,Penrose
0rVJ6v23RQozOIvr1YotJP,Hell N Back,3,Hell N Back (Sped Up),Bakar,,,213573,True,indie,soul,chill,alternative,calm
6J4JyWGym75LACyBWqipKv,Good At Breaking Hearts,1,Volcano,Jungle,JNR WILLIAMS,Loaded Honey,213706,False,,,,,
1Ad2HcIX9zBqoWRvxtpYGf,Candle Flame,1,Volcano,Jungle,Erick the Architect,,174020,False,,,,,
5C9anXz5T3PY3A5YkH66cn,Pretty Little Thing,1,Volcano,Jungle,Bas,,181599,True,,,,,
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,3,An Innocent Man,Billy Joel,,,198294,False,80s,pop,classic rock,rock,singer-songwriter
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",2,Honky Chateau,Elton John,,,281613,False,70s,pop,classic rock,rock,soft rock
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,4,Goodbye Yellow Brick Road (Remastered),Elton John,,,322548,False,glam rock,rock,rhythm and blues,classic rock,art rock
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,2,Tango In the Night (Deluxe Edition),Fleetwood Mac,,,226653,False,80s,rock,happy morning,soft rock,pop
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,1,Rock Of The Westies,Elton John,Kiki Dee,,275440,False,pop,70s,rock,duets,elton john
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,2,Abbey Road (Remastered),The Beatles,,,185733,False,sunshine pop,pop rock,folk pop,warm,baroque pop
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,2,No Secrets,Carly Simon,,,258411,False,70s,female vocalists,pop,singer-songwriter,rock
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),4,Drops Of Jupiter,Train,,,259933,False,rock,alternative,pop rock,pop,alternative rock
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,9,Only By The Night,Kings of Leon,,,203346,False,rock,indie rock,alternative,indie,i fucking love this song
2HotTAoFiOYTeMZkNs1Ces,The Love Club,3,The Love Club EP,Lorde,,,201433,False,pop,electronic,indie pop,Lorde,indie
7j74lucZ59vqN67Ipe2ZcY,Maneater,1,H2O,Daryl Hall & John Oates,,,273173,False,80s,pop,rock,1982,Blue-Eyed Soul
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,8,Oracular Spectacular,MGMT,,,261000,True,indie,electronic,alternative,indietronica,electronica
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,4,United,Marvin Gaye,Tammi Terrell,,151666,False,soul,motown,60s,oldies,marvin gaye
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,1,Toto,TOTO,,,235552,False,classic rock,80s,rock,toto,pop
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,3,Highway to Hell,AC/DC,,,208110,False,hard rock,classic rock,rock,heavy metal,ACDC
57bgtoPSgt236HzfBOd8kj,Thunderstruck,1,The Razors Edge,AC/DC,,,292333,False,hard rock,rock,classic rock,heavy metal,ACDC
38BgRP0EX5p0sBj0fFhqN9,BURN,1,VULTURES 1,¥$,Kanye West,Ty Dolla $ign,111458,True,pop rap,2024,pop,hip hop,rnb
7ps6IZb80gwXLipebZpC4z,The Sun - Scott Bowey Remix,1,The Sun (Scott Bowey Remix),Scott Bowey,,,216428,False,,,,,
0Ag6LNrSfJVKRhGzD7ArDq,Mess It Up,1,Hackney Diamonds,The Rolling Stones,,,243687,False,,,,,
49OMJ1prsRA7ZYgrAjz70c,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",2,Greatest,Bee Gees,,,197213,False,,,,,
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,4,Version,Mark Ronson,Amy Winehouse,,219413,False,soul,jazz,blues,swing,Amy Winehouse
4c6vZqYHFur11FbWATIJ9P,There She Goes,2,The La's,The La's,,,162186,False,britpop,90s,indie,pop,rock
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,2,Out of the Blue,Electric Light Orchestra,,,303820,False,classic rock,70s,rock,happy,pop
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,3,Piano Man (Legacy Edition),Billy Joel,,,339000,False,classic rock,piano,singer-songwriter,billy joel,rock
1WN4uNclrDuczTO3bCr8s1,Be My Baby,3,Presenting the Fabulous Ronettes Featuring Veronica,The Ronettes,,,160906,False,60s,oldies,pop,soul,motown
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),3,Voices,Daryl Hall & John Oates,,,190626,False,,,,,
7kv7zBjMtVf0eIJle2VZxn,Southern Nights,3,Southern Nights,Glen Campbell,,,180026,False,country,70s,pop,folk,1977
4IHc6SzGPnzSPuHVEPzpJc,Wouldn't It Be Nice,3,Pet Sounds,The Beach Boys,,,153240,False,60s,pop,oldies,classic rock,rock
3SdTKo2uVsxFblQjpScoHy,Stand By Me,2,Don't Play That Song (Mono),Ben E. King,,,180055,False,soul,oldies,60s,blues,classic
19Ym5Sg0YyOCa6ao21bdoG,Gypsy,3,Greatest Hits,Fleetwood Mac,,,264906,False,classic rock,80s,Fleetwood Mac,rock,pop
2m0M7YqCy4lXfedh18qd8N,Into the Groove,2,Celebration (double disc version),Madonna,,,285093,False,pop,80s,dance,female vocalists,Madonna
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,6,A Head Full of Dreams,Coldplay,,,263786,False,pop,rock,alternative,funk,pop rock
0dpusM1gM6ULx0QvjJctbT,Pictures of You,1,Hiding in Plain Sight,Drugdealer,Kate Bollinger,,189466,False,soft rock,fav,2022,yacht or nyacht,
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,5,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),Bob Dylan,,,149880,False,classic rock,folk,rock,singer-songwriter,folk rock
3MklLppNRhuAupVGO3uNW2,Care,1,Care,Freak Slug,,,169847,False,,,,,
4E5XVvDkTGcPa71m5HQnTm,Join the Club,1,Blend Inn,Hockey Dad,,,197665,False,,,,,
7aU8ycwySg1LQAuCKgr3z9,Red Hearts,2,Red Hearts,Marlon Funaki,,,197111,False,,,,,
6PyZoxxYmlZpXprkGuErY6,Thank You for Leaving,1,Thank You for Leaving,Sports,Gus Dapperton,,197985,False,,,,,
6keyBQK6pA0OApRfM1f0dp,Panama,2,Naked All the Time,Sports,,,198546,False,summer,synthpop,Like,dream pop,like a lot
7t7QJFQLHJWCiHBswHnbzZ,hospital beach,2,you missed the best part,Cottonwood Firing Squad,,,124743,True,,,,,
6DYLWAdxEJvwWmT7EkeDkX,Charmed,1,Up and Away,Σtella,Redinho,,158359,False,,,,,
2qpacEyFxmbxCpIEqZkqvC,You Are the Right One,1,Naked All the Time,Sports,,,172506,False,indie pop,Mellow,warm,summer,dream pop
0vEZrl7VB8v0EVVlseTB0b,I Guess Time Just Makes Fools of Us All,1,She Cleans Up,Father John Misty,,,515500,False,,,,,
1c5CllrZr45UBhWpIqM332,Funny Thing,4,It Is What It Is,Thundercat,,,116630,False,jazz fusion,Neo-Soul,alternative rnb,Psychedelic Soul,funktronica
3dj4wgM3cPeuLwMNHDuBon,The Door,1,I've Tried Everything But Therapy (Part 1),Teddy Swims,,,212648,False,pop,soul,breakup,american,Radio
6hleUCx3E4gB2urwRvx1QT,Time of the Season - Mono Version,2,Odessey and Oracle,The Zombies,,,214026,False,,,,,
1tfZtA15BfJHQTUy3dqTKC,Build Me Up Buttercup - Mono,1,Baby Now That I've Found You,The Foundations,,,180133,False,pop,soul,rnb,Rock and Roll,motown
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,4,Urban Hymns (Remastered 2016),The Verve,,,357266,False,chamber pop,britpop,post-Britpop,Neo-Psychedelia,dream pop
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,3,Solo,Frankie Valli,,,203680,False,oldies,romantic,Love,easy listening,60s
24ntSW3QVJzR79lHAAOTaY,Texas Sun,5,Texas Sun,Khruangbin,Leon Bridges,,252811,False,blues rock,rock,alt country,americana,country pop
4RYwE31p4KflK1h7J7m1Yt,Spooky (Single Version),3,Love Songs,Dusty Springfield,,,164933,False,,,,,
5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,1,Eye To The Telescope,KT Tunstall,,,201706,False,pop,female vocalists,singer-songwriter,indie,rock
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,5,Greatest Hits,Tom Petty and the Heartbreakers,,,273600,False,classic rock,rock,Tom Petty,80s,90s
6lrQo6KAYvb92MGk6ZuZlt,Say You Love Me,4,Fleetwood Mac,Fleetwood Mac,,,249946,False,rock,classic rock,soft rock,70s,Fleetwood Mac
436yrzQWA32vb1sTZKXg9r,Witchy Woman - 2013 Remaster,2,Eagles (2013 Remaster),Eagles,,,250888,False,,,,,
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,3,Onka's Big Moka,Toploader,,,232693,False,pop,happy,indie,britpop,british
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,4,Currents,Tame Impala,,,216320,True,psychedelic,psychedelic pop,indie,Neo-Psychedelia,Disco
7aQjPecQdIuNd1sz3KCDhD,Lovefool,1,First Band On The Moon (Remastered),The Cardigans,,,193953,False,pop,90s,female vocalists,rock,Love
2LD2gT7gwAurzdQDQtILds,Veridis Quo,1,Discovery,Daft Punk,,,345186,False,electronic,chillout,dance,electronica,House
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),1,Random Access Memories,Daft Punk,Julian Casablancas,,337560,False,electronic,2013,Disco,10s,synthpop
702Xo5V8OhlY2cQEczCT2j,Daddy Cool,1,Daddy Cool,Boney M.,,,206093,False,,,,,
5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,6,Walking On A Dream (10th Anniversary Edition),Empire Of The Sun,,,198440,False,electronic,indie,poptron,indie electronic,pop
4JGKZS7h4Qa16gOU3oNETV,Dreams,5,"Everybody Else Is Doing It, So Why Can't We?",The Cranberries,,,271560,False,rock,90s,alternative,female vocalists,irish
754kgU5rWscRTfvlsuEwFp,Kiss Me,3,Sixpence None The Richer,Sixpence None The Richer,,,208680,False,pop,90s,female vocalists,Love,rock
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,7,The New Abnormal,The Strokes,,,309053,False,indie rock,rock,indie,alternative rock,Post-punk revival
7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,15,TAKE IT OFF,FISHER,Aatig,,194604,True,,,,,
1vNn7rVQT6UtEW1NGH53fT,All Night Longer,2,All Night Longer,Sammy Adams,,,177093,True,,,,,
1WDxBPu47UpeWv6KV9QXOY,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - RobbieG Remix / Radio Edit,2,Remix The Classics (Vol.1),Crystal Waters,RobbieG,,191954,False,,,,,
1pKYYY0dkg23sQQXi0Q5zN,Around the World,5,Homework,Daft Punk,,,429533,False,electronic,dance,House,poptron,techno
6KzkqZqhUBEsWYJJa2aBOd,The Weekend - Radio Edit,3,Analog Is On,Michael Gray,,,192173,False,House,electronic,2007,DIsco House,Vladivostok FM
7CGkR8BkFkvzrEXWYWB9gw,Love Reigns,1,What I Breathe,Mall Grab,,,294183,False,,,,,
2sLVs5iX0osogh4jcsAJkv,Danielle (smile on my face),3,Danielle (smile on my face),Fred again..,,,201230,True,,,,,
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,5,Fever,Kylie Minogue,,,230640,False,pop,dance,female vocalists,Kylie Minogue,australian
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,18,18 Months,Calvin Harris,,,206413,False,,,,,
6dfXwa0dI1sBm4CIePuOYM,Levels,1,Levels,Avicii,,,338866,False,,,,,
09Rv6ctDE0t9z8zk5FINg8,Danielle (smile on my face),2,Actual Life 3 (January 1 - September 9 2022),Fred again..,070 Shake,,201230,True,,,,,
59QDyqLww2pxyg9ijOPO7f,Rhyme Dust,2,Rhyme Dust,MK,Dom Dolla,,181364,False,,,,,
51ODNNDZm21HU7wI7cccRr,Latch,6,Settle (Special Edition),Disclosure,Sam Smith,,255631,False,,,,,
3T00mhdOYUuM5yiuPs3xhs,San Frandisco,11,San Frandisco,Dom Dolla,,,185000,False,,,,,
0vBpyfpW2lARGh3AZFtWRi,Heads Will Roll - A-Trak Remix Radio Edit,15,Heads Will Roll,Yeah Yeah Yeahs,A-Trak,,203920,False,electronic,,,,
7nRmfGNhHKEEu5o8yFXLXt,Magnets,2,Caracal (Deluxe),Disclosure,Lorde,,199245,False,,,,,
74nEGIzIefJhJ5qX7NeIAz,Beggin',10,Beggin',Chris Lake,Aluna,,183397,False,,,,,
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,11,Miracle Maker,Dom Dolla,Clementine Douglas,,188592,False,,,,,
3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix,7,Settle (Special Edition),Disclosure,Eliza Doolittle,Flume,282812,False,,,,,
7dsImih2L25fa6qjNphBI7,Turn off the Lights,13,Turn off the Lights,Chris Lake,Alexis Roberts,,210546,False,,,,,
6ho0GyrWZN3mhi9zVRW7xi,Losing It,15,Losing It,FISHER,,,248035,False,,,,,
1aNUSKBe6UMyMk3pEu9ws7,Atmosphere,11,Atmosphere,FISHER,Kita Alexander,,182857,False,tech house,House,dance,electronic,drop
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,5,Lungs (Deluxe Edition),Florence + The Machine,,,251840,False,indie,female vocalists,alternative,indie pop,british
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),8,Skin,Flume,kai,,234909,True,future bass,wonky,alternative rnb,electronic,2016
0DiWol3AO6WpXZgp0goxAV,One More Time,11,Discovery,Daft Punk,,,320357,False,electronic,dance,House,electronica,techno
1fBl642IhJOE5U319Gy2Go,Animal,7,Habits,Neon Trees,,,212293,False,poptron,alternative,alternative rock,indie,887 CIMX
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,3,Picture Show,Neon Trees,,,177280,True,alternative,indie rock,catchy,rock,american
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,7,Hot Fuss,The Killers,,,222973,False,rock,indie rock,indie,alternative,alternative rock
4TZ2Ub8bZh4LTs06eANDXa,Lights - Sped Up Version,1,Lights (Sped Up Version),Ellie Goulding,Speed Radio,,190053,False,,,,,
5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,2,Bright Lights (Lights Re-pack / Bonus Version),Ellie Goulding,,,210853,False,pop,electronic,female vocalists,british,dance
2QLdrqojYq2yRKHqv6tXh1,Sooner Or Later,1,Sooner Or Later,Olly Alexander (Years & Years),,,200322,False,,,,,
4qDpLaFGf5ampf2DXD2TMA,Where You Are,8,Where You Are,John Summit,HAYLA,,236000,False,Melodic House,Progressive House,my spotify,,
5Z3zRrMIJk7CVpfcLsM9wD,King,3,Communion (Deluxe),Olly Alexander (Years & Years),,,215360,False,,,,,
4sa9lNcmtvFlpshQA4X6pM,When I'm Around You,1,When I'm Around You,Running Touch,,,203782,False,,,,,
1DunhgeZSEgWiIYbHqXl0c,Latch,11,Settle (Deluxe),Disclosure,Sam Smith,,255866,False,,,,,
2ZAx6NDhX2yE5aL5ueEQgY,Mr. Saxobeat,3,Saxobeats,Alexandra Stan,,,195105,False,,,,,
360ZhWvMnyXKYFG9Mqsm89,Evacuate The Dancefloor - Radio Edit,4,Evacuate The Dancefloor,Cascada,,,205884,False,,,,,
2O0v7fVGXrAsmx5NokutyI,Taste (Speed),2,Taste (Speed),Ari Abdul,,,149032,False,,,,,
4FjT3dqUW2Uq0R3pMz5V7C,Help Me Lose My Mind,2,Settle (Deluxe),Disclosure,London Grammar,,244480,False,,,,,
1uwMSX0OAZO5jzX2GqTjYV,IT GIRL - Sped up Version,1,IT GIRL (Sped up Version),Aliyah's Interlude,,,155538,True,,,,,
